image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001920.png,Pave1_001920,Pave1,1920,rgb,Pave1_001920#1,301.745270,337.028198,509.946167,719.993286,2.605469,2.605469,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001920#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001950.png,Pave1_001950,Pave1,1950,rgb,Pave1_001950#1,526.507446,334.743439,678.398193,719.571899,1.879883,1.879883,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_001950#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_001950.png,Pave1_001950,Pave1,1950,rgb,Pave1_001950#2,29.956432,345.706726,106.756699,527.296631,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_001950#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002022.png,Pave1_002022,Pave1,2022,rgb,Pave1_002022#1,628.455688,339.999603,778.359192,720.000000,2.505859,2.505859,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002022#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002022.png,Pave1_002022,Pave1,2022,rgb,Pave1_002022#2,248.548325,351.824829,313.426514,501.360107,7.890625,7.890625,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002022#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002040.png,Pave1_002040,Pave1,2040,rgb,Pave1_002040#1,579.268860,342.341064,736.293701,719.505737,2.914062,2.914062,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002040#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002040.png,Pave1_002040,Pave1,2040,rgb,Pave1_002040#2,311.161102,355.503998,360.302917,499.864746,7.277344,7.277344,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002040#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002076.png,Pave1_002076,Pave1,2076,rgb,Pave1_002076#1,540.422729,347.264343,662.569580,680.884399,3.730469,3.730469,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002076#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002076.png,Pave1_002076,Pave1,2076,rgb,Pave1_002076#2,394.615479,350.731720,431.386963,499.313599,7.755859,7.755859,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002076#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002088.png,Pave1_002088,Pave1,2088,rgb,Pave1_002088#1,541.772217,349.009888,630.618042,649.461060,4.042969,4.042969,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002088#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002088.png,Pave1_002088,Pave1,2088,rgb,Pave1_002088#2,394.288940,358.195618,452.048096,498.787476,8.148438,8.148438,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002088#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002106.png,Pave1_002106,Pave1,2106,rgb,Pave1_002106#1,514.072876,350.262726,615.790771,622.038696,4.488281,4.488281,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002106#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002106.png,Pave1_002106,Pave1,2106,rgb,Pave1_002106#2,397.804199,363.177856,442.670532,497.753479,8.843750,8.843750,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002106#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002118.png,Pave1_002118,Pave1,2118,rgb,Pave1_002118#1,505.780273,352.039368,597.878052,614.956726,4.824219,4.824219,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002118#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002118.png,Pave1_002118,Pave1,2118,rgb,Pave1_002118#2,404.325562,352.833710,437.255554,488.476685,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002118#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002148.png,Pave1_002148,Pave1,2148,rgb,Pave1_002148#1,486.069641,348.966431,569.099792,573.717896,5.658203,5.658203,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002148#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002148.png,Pave1_002148,Pave1,2148,rgb,Pave1_002148#2,367.406281,354.662292,417.623840,487.638702,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002148#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002160.png,Pave1_002160,Pave1,2160,rgb,Pave1_002160#1,482.167236,349.258057,542.719360,555.642944,5.972656,5.972656,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002160#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002160.png,Pave1_002160,Pave1,2160,rgb,Pave1_002160#2,354.496735,349.261932,398.792542,489.199585,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002160#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002172.png,Pave1_002172,Pave1,2172,rgb,Pave1_002172#1,464.474243,353.255768,522.218201,548.749878,6.101562,6.101562,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002172#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002172.png,Pave1_002172,Pave1,2172,rgb,Pave1_002172#2,331.853333,350.471252,387.408203,494.701416,8.484375,8.484375,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002172#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002202.png,Pave1_002202,Pave1,2202,rgb,Pave1_002202#1,433.157959,351.282776,473.576385,530.262573,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002202#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002202.png,Pave1_002202,Pave1,2202,rgb,Pave1_002202#2,301.301697,353.694885,349.863098,506.409363,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002202#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002214.png,Pave1_002214,Pave1,2214,rgb,Pave1_002214#1,268.527405,350.311584,335.322601,508.270477,7.140625,7.140625,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002214#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002214.png,Pave1_002214,Pave1,2214,rgb,Pave1_002214#2,392.858459,351.041687,447.026550,527.852905,6.949219,6.949219,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002214#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002232.png,Pave1_002232,Pave1,2232,rgb,Pave1_002232#1,337.900177,349.471527,421.585999,526.439209,6.958984,6.958984,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002232#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002232.png,Pave1_002232,Pave1,2232,rgb,Pave1_002232#2,253.444611,352.805481,312.405029,511.049866,7.234375,7.234375,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002232#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002244.png,Pave1_002244,Pave1,2244,rgb,Pave1_002244#1,345.763306,352.474243,411.911316,538.167358,,,>5,none,outdoor_pavement_closed_road_sim,Pave1,Pave1_002244#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002244.png,Pave1_002244,Pave1,2244,rgb,Pave1_002244#2,258.047913,359.592621,312.350525,510.709900,7.363281,7.363281,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002244#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002262.png,Pave1_002262,Pave1,2262,rgb,Pave1_002262#1,332.460327,351.561768,403.074371,550.886475,6.507812,6.507812,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002262#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002262.png,Pave1_002262,Pave1,2262,rgb,Pave1_002262#2,262.348572,349.845520,322.613098,510.743408,7.509766,7.509766,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002262#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002274.png,Pave1_002274,Pave1,2274,rgb,Pave1_002274#1,321.890503,347.863342,401.886353,553.786072,6.164062,6.164062,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002274#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002274.png,Pave1_002274,Pave1,2274,rgb,Pave1_002274#2,260.909851,347.532867,323.176453,510.527893,7.496094,7.496094,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002274#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002286.png,Pave1_002286,Pave1,2286,rgb,Pave1_002286#1,329.957336,348.421417,404.205780,570.936279,5.742188,5.742188,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002286#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002286.png,Pave1_002286,Pave1,2286,rgb,Pave1_002286#2,261.728271,357.031555,320.480957,511.174011,7.468750,7.468750,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002286#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002298.png,Pave1_002298,Pave1,2298,rgb,Pave1_002298#1,324.386444,349.772919,412.143311,588.819214,5.417969,5.417969,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002298#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002298.png,Pave1_002298,Pave1,2298,rgb,Pave1_002298#2,262.687256,360.760223,319.866455,510.738464,7.328125,7.328125,>5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002298#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002322.png,Pave1_002322,Pave1,2322,rgb,Pave1_002322#1,322.844604,348.159912,418.142670,621.801208,4.746094,4.746094,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002322#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002322.png,Pave1_002322,Pave1,2322,rgb,Pave1_002322#2,232.438782,346.601593,303.118439,518.237000,6.480469,6.480469,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002322#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002334.png,Pave1_002334,Pave1,2334,rgb,Pave1_002334#1,322.128418,345.139191,426.064636,644.509827,4.343750,4.343750,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002334#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002334.png,Pave1_002334,Pave1,2334,rgb,Pave1_002334#2,220.630463,344.697083,273.910858,527.514648,6.820312,6.820312,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002334#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002346.png,Pave1_002346,Pave1,2346,rgb,Pave1_002346#1,314.282654,343.596527,424.133667,660.348999,3.988281,3.988281,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002346#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002346.png,Pave1_002346,Pave1,2346,rgb,Pave1_002346#2,194.969177,343.729065,263.991974,535.570862,6.417969,6.417969,>5,conf1,outdoor_pavement_closed_road_sim,Pave1,Pave1_002346#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002454.png,Pave1_002454,Pave1,2454,rgb,Pave1_002454#1,601.286804,305.497681,957.751831,719.299927,1.152344,1.152344,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002454#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002454.png,Pave1_002454,Pave1,2454,rgb,Pave1_002454#2,145.161194,322.628357,278.392517,707.180420,3.404297,3.404297,3-5,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002454#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002472.png,Pave1_002472,Pave1,2472,rgb,Pave1_002472#1,675.386963,288.683167,959.473999,719.369019,0.945312,0.945312,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002472#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002472.png,Pave1_002472,Pave1,2472,rgb,Pave1_002472#2,185.762772,320.070953,348.952698,718.459534,2.957031,2.957031,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002472#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002490.png,Pave1_002490,Pave1,2490,rgb,Pave1_002490#1,612.133423,308.954132,875.910095,719.359009,1.112305,1.112305,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002490#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002490.png,Pave1_002490,Pave1,2490,rgb,Pave1_002490#2,178.624283,315.161682,366.892090,719.746094,2.255859,2.255859,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002490#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002502.png,Pave1_002502,Pave1,2502,rgb,Pave1_002502#1,16.283089,314.662354,342.633057,719.332520,1.708008,1.708008,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002502#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002502.png,Pave1_002502,Pave1,2502,rgb,Pave1_002502#2,543.386902,317.015320,811.215454,719.489258,1.342773,1.342773,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002502#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002514.png,Pave1_002514,Pave1,2514,rgb,Pave1_002514#1,0.556046,252.963379,248.625763,718.379028,1.175781,1.175781,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002514#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002514.png,Pave1_002514,Pave1,2514,rgb,Pave1_002514#2,462.965790,320.423706,738.906128,719.116089,1.648926,1.648926,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002514#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002526.png,Pave1_002526,Pave1,2526,rgb,Pave1_002526#1,461.886383,330.216125,661.687683,719.379028,1.954102,1.954102,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002526#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002538.png,Pave1_002538,Pave1,2538,rgb,Pave1_002538#1,462.879913,334.510498,608.187012,719.196594,2.212891,2.212891,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002538#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002550.png,Pave1_002550,Pave1,2550,rgb,Pave1_002550#1,443.582428,334.926056,579.548462,719.217407,2.503906,2.503906,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002550#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002562.png,Pave1_002562,Pave1,2562,rgb,Pave1_002562#1,468.239410,333.394348,591.808716,719.676147,2.736328,2.736328,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002562#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002580.png,Pave1_002580,Pave1,2580,rgb,Pave1_002580#1,512.985352,336.825439,653.279175,718.788330,2.730469,2.730469,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002580#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002592.png,Pave1_002592,Pave1,2592,rgb,Pave1_002592#1,550.465210,339.757263,727.651978,719.482849,2.513672,2.513672,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002592#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002610.png,Pave1_002610,Pave1,2610,rgb,Pave1_002610#1,559.837891,335.975555,767.466309,719.426270,2.138672,2.138672,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002610#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002634.png,Pave1_002634,Pave1,2634,rgb,Pave1_002634#1,649.893677,329.288361,959.216125,719.432190,1.684570,1.684570,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002634#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002646.png,Pave1_002646,Pave1,2646,rgb,Pave1_002646#1,761.910767,336.366821,959.246948,719.303345,1.438477,1.438477,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002646#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000012.png,Pave2_000012,Pave2,12,rgb,Pave2_000012#1,256.629364,312.159485,542.342041,719.566528,1.613281,1.613281,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000012#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000024.png,Pave2_000024,Pave2,24,rgb,Pave2_000024#1,407.726257,320.713440,568.836548,719.490234,1.875977,1.875977,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000024#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000024.png,Pave2_000024,Pave2,24,rgb,Pave2_000024#2,257.052551,363.218262,272.841736,400.194122,18.468750,18.468750,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000024#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000036.png,Pave2_000036,Pave2,36,rgb,Pave2_000036#1,479.295410,323.332916,705.798706,719.438965,2.161133,2.161133,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000036#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000036.png,Pave2_000036,Pave2,36,rgb,Pave2_000036#2,254.925964,365.796143,270.927277,400.802246,18.468750,18.468750,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000036#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000048.png,Pave2_000048,Pave2,48,rgb,Pave2_000048#1,544.461365,336.970947,718.818054,719.844666,2.523438,2.523438,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000048#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000048.png,Pave2_000048,Pave2,48,rgb,Pave2_000048#2,249.292923,361.860474,265.194519,399.174988,18.562500,18.562500,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000048#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000066.png,Pave2_000066,Pave2,66,rgb,Pave2_000066#1,639.180420,338.112671,799.874023,719.265198,2.916016,2.916016,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000066#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000066.png,Pave2_000066,Pave2,66,rgb,Pave2_000066#2,244.073685,361.046875,260.126892,398.296814,18.578125,18.578125,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000066#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000096.png,Pave2_000096,Pave2,96,rgb,Pave2_000096#1,672.357605,347.515259,802.064026,671.340210,3.728516,3.728516,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000096#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000096.png,Pave2_000096,Pave2,96,rgb,Pave2_000096#2,232.417023,362.152710,252.911072,397.455688,18.492188,18.492188,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000096#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000120.png,Pave2_000120,Pave2,120,rgb,Pave2_000120#1,677.775696,347.527069,811.139282,638.913391,4.371094,4.371094,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000120#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000120.png,Pave2_000120,Pave2,120,rgb,Pave2_000120#2,221.333332,363.333328,245.333332,394.333328,18.382812,18.382812,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000120#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000132.png,Pave2_000132,Pave2,132,rgb,Pave2_000132#1,684.957092,348.917023,777.776123,611.163574,4.722656,4.722656,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000132#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000144.png,Pave2_000144,Pave2,144,rgb,Pave2_000144#1,666.374512,351.331573,753.220215,601.567017,5.035156,5.035156,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000144#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000168.png,Pave2_000168,Pave2,168,rgb,Pave2_000168#1,635.749023,351.488617,711.728271,563.522095,5.839844,5.839844,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000168#1
