image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key,data_source
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001020.png,3people-garage_001020,3people-garage,001020,rgb,3people-garage_001020#2,424.981659,360.209229,543.407837,612.843384,4.503906,4.503906,3-6,lidar_wave2,garage,3people-garage,3people-garage_001020#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001020.png,3people-garage_001020,3people-garage,001020,rgb,3people-garage_001020#3,729.531738,355.288215,778.747555,487.268219,9.562500,9.562500,>6,lidar_wave2,garage,3people-garage,3people-garage_001020#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001031.png,3people-garage_001031,3people-garage,001031,rgb,3people-garage_001031#1,226.096848,356.376434,281.376434,503.996246,8.750000,8.750000,>6,lidar_wave2,garage,3people-garage,3people-garage_001031#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001031.png,3people-garage_001031,3people-garage,001031,rgb,3people-garage_001031#2,560.303040,358.875031,668.599304,595.455322,4.890625,4.890625,3-6,lidar_wave2,garage,3people-garage,3people-garage_001031#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001031.png,3people-garage_001031,3people-garage,001031,rgb,3people-garage_001031#3,700.568726,358.597443,745.157654,477.266083,10.921875,10.921875,>6,lidar_wave2,garage,3people-garage,3people-garage_001031#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001040.png,3people-garage_001040,3people-garage,001040,rgb,3people-garage_001040#1,217.080963,354.680542,271.902008,516.525452,7.828125,7.828125,>6,lidar_wave2,garage,3people-garage,3people-garage_001040#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001040.png,3people-garage_001040,3people-garage,001040,rgb,3people-garage_001040#2,639.422852,368.477783,719.021179,576.460510,5.207031,5.207031,3-6,lidar_wave2,garage,3people-garage,3people-garage_001040#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001040.png,3people-garage_001040,3people-garage,001040,rgb,3people-garage_001040#3,675.349698,357.700665,720.292142,486.561505,10.957031,10.957031,>6,lidar_wave2,garage,3people-garage,3people-garage_001040#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001059.png,3people-garage_001059,3people-garage,001059,rgb,3people-garage_001059#1,155.329056,347.818726,227.427841,545.864868,6.421875,6.421875,>6,lidar_wave2,garage,3people-garage,3people-garage_001059#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001059.png,3people-garage_001059,3people-garage,001059,rgb,3people-garage_001059#2,577.291748,360.277252,640.905884,464.953247,11.859375,11.859375,>6,lidar_wave2,garage,3people-garage,3people-garage_001059#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001059.png,3people-garage_001059,3people-garage,001059,rgb,3people-garage_001059#3,712.121887,358.595764,786.594421,539.902222,6.589844,6.589844,>6,lidar_wave2,garage,3people-garage,3people-garage_001059#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001062.png,3people-garage_001062,3people-garage,001062,rgb,3people-garage_001062#1,139.560898,348.224182,210.353073,557.657104,6.109375,6.109375,>6,lidar_wave2,garage,3people-garage,3people-garage_001062#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001062.png,3people-garage_001062,3people-garage,001062,rgb,3people-garage_001062#2,571.875977,362.094147,609.902405,464.095459,12.078125,12.078125,>6,lidar_wave2,garage,3people-garage,3people-garage_001062#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001062.png,3people-garage_001062,3people-garage,001062,rgb,3people-garage_001062#3,715.962402,358.145691,779.157166,540.561462,6.730469,6.730469,>6,lidar_wave2,garage,3people-garage,3people-garage_001062#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001078.png,3people-garage_001078,3people-garage,001078,rgb,3people-garage_001078#1,26.021885,336.684235,140.243530,595.404785,4.640625,4.640625,3-6,lidar_wave2,garage,3people-garage,3people-garage_001078#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001078.png,3people-garage_001078,3people-garage,001078,rgb,3people-garage_001078#2,501.966187,362.002350,543.228333,475.252350,11.683594,11.683594,>6,lidar_wave2,garage,3people-garage,3people-garage_001078#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001078.png,3people-garage_001078,3people-garage,001078,rgb,3people-garage_001078#3,692.594849,369.680511,744.495911,505.776031,8.015625,8.015625,>6,lidar_wave2,garage,3people-garage,3people-garage_001078#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001085.png,3people-garage_001085,3people-garage,001085,rgb,3people-garage_001085#1,0.000000,335.931152,110.576454,626.728455,4.441406,4.441406,3-6,lidar_wave2,garage,3people-garage,3people-garage_001085#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001085.png,3people-garage_001085,3people-garage,001085,rgb,3people-garage_001085#2,465.629730,359.298897,517.774841,482.565346,10.226562,10.226562,>6,lidar_wave2,garage,3people-garage,3people-garage_001085#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001085.png,3people-garage_001085,3people-garage,001085,rgb,3people-garage_001085#3,687.101990,371.015900,736.882141,498.832123,8.339844,8.339844,>6,lidar_wave2,garage,3people-garage,3people-garage_001085#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001097.png,3people-garage_001097,3people-garage,001097,rgb,3people-garage_001097#1,0.128735,336.560669,49.412350,667.162781,3.755859,3.755859,3-6,lidar_wave2,garage,3people-garage,3people-garage_001097#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001097.png,3people-garage_001097,3people-garage,001097,rgb,3people-garage_001097#2,425.475769,356.869904,470.102509,493.963348,8.992188,8.992188,>6,lidar_wave2,garage,3people-garage,3people-garage_001097#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001097.png,3people-garage_001097,3people-garage,001097,rgb,3people-garage_001097#3,670.260925,368.903503,712.300476,482.789978,9.781250,9.781250,>6,lidar_wave2,garage,3people-garage,3people-garage_001097#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001100.png,3people-garage_001100,3people-garage,001100,rgb,3people-garage_001100#1,397.997253,357.381622,459.260590,497.178070,8.703125,8.703125,>6,lidar_wave2,garage,3people-garage,3people-garage_001100#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001100.png,3people-garage_001100,3people-garage,001100,rgb,3people-garage_001100#2,663.783203,367.833344,702.272339,480.095490,10.003906,10.003906,>6,lidar_wave2,garage,3people-garage,3people-garage_001100#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001111.png,3people-garage_001111,3people-garage,001111,rgb,3people-garage_001111#1,0.000000,320.468121,70.115729,676.630810,,,<3,lidar_wave2,garage,3people-garage,3people-garage_001111#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001111.png,3people-garage_001111,3people-garage,001111,rgb,3people-garage_001111#2,354.447815,353.098633,407.867523,515.043518,7.617188,7.617188,>6,lidar_wave2,garage,3people-garage,3people-garage_001111#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001111.png,3people-garage_001111,3people-garage,001111,rgb,3people-garage_001111#3,636.231140,374.444214,684.313538,475.987274,10.687500,10.687500,>6,lidar_wave2,garage,3people-garage,3people-garage_001111#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001123.png,3people-garage_001123,3people-garage,001123,rgb,3people-garage_001123#1,13.108200,290.113739,231.521088,719.134460,2.355469,2.355469,<3,lidar_wave2,garage,3people-garage,3people-garage_001123#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001123.png,3people-garage_001123,3people-garage,001123,rgb,3people-garage_001123#2,273.336853,353.911835,340.890778,540.958069,6.734375,6.734375,>6,lidar_wave2,garage,3people-garage,3people-garage_001123#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001123.png,3people-garage_001123,3people-garage,001123,rgb,3people-garage_001123#3,621.359565,363.214208,677.856356,480.330280,11.046875,11.046875,>6,lidar_wave2,garage,3people-garage,3people-garage_001123#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001137.png,3people-garage_001137,3people-garage,001137,rgb,3people-garage_001137#1,168.463120,346.336487,262.385925,577.532410,5.664062,5.664062,3-6,lidar_wave2,garage,3people-garage,3people-garage_001137#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001137.png,3people-garage_001137,3people-garage,001137,rgb,3people-garage_001137#2,316.420654,289.278107,454.651093,719.582520,2.306641,2.306641,<3,lidar_wave2,garage,3people-garage,3people-garage_001137#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001137.png,3people-garage_001137,3people-garage,001137,rgb,3people-garage_001137#3,616.260343,366.369684,677.794999,478.770518,11.414062,11.414062,>6,lidar_wave2,garage,3people-garage,3people-garage_001137#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001149.png,3people-garage_001149,3people-garage,001149,rgb,3people-garage_001149#1,144.616135,332.040253,258.970184,633.137939,4.371094,4.371094,3-6,lidar_wave2,garage,3people-garage,3people-garage_001149#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001149.png,3people-garage_001149,3people-garage,001149,rgb,3people-garage_001149#2,526.424988,294.145477,670.296570,719.489014,2.513672,2.513672,<3,lidar_wave2,garage,3people-garage,3people-garage_001149#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001159.png,3people-garage_001159,3people-garage,001159,rgb,3people-garage_001159#1,94.730461,313.145844,251.853012,719.421570,3.273438,3.273438,3-6,lidar_wave2,garage,3people-garage,3people-garage_001159#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001159.png,3people-garage_001159,3people-garage,001159,rgb,3people-garage_001159#2,536.711412,384.540985,586.869248,478.381700,10.562500,10.562500,>6,lidar_wave2,garage,3people-garage,3people-garage_001159#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001159.png,3people-garage_001159,3people-garage,001159,rgb,3people-garage_001159#3,661.038818,305.040894,804.527405,720.000000,2.935547,2.935547,<3,lidar_wave2,garage,3people-garage,3people-garage_001159#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001163.png,3people-garage_001163,3people-garage,001163,rgb,3people-garage_001163#1,44.886223,305.311371,230.010910,719.349548,2.939453,2.939453,<3,lidar_wave2,garage,3people-garage,3people-garage_001163#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001163.png,3people-garage_001163,3people-garage,001163,rgb,3people-garage_001163#2,527.118232,370.310079,566.260028,471.458051,11.156250,11.156250,>6,lidar_wave2,garage,3people-garage,3people-garage_001163#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001163.png,3people-garage_001163,3people-garage,001163,rgb,3people-garage_001163#3,701.408936,307.884918,846.991699,705.689026,3.066406,3.066406,3-6,lidar_wave2,garage,3people-garage,3people-garage_001163#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001172.png,3people-garage_001172,3people-garage,001172,rgb,3people-garage_001172#1,78.292117,281.426569,300.899447,719.501795,2.205078,2.205078,<3,lidar_wave2,garage,3people-garage,3people-garage_001172#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001172.png,3people-garage_001172,3people-garage,001172,rgb,3people-garage_001172#2,483.152252,372.632172,526.857666,472.558685,10.847656,10.847656,>6,lidar_wave2,garage,3people-garage,3people-garage_001172#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001172.png,3people-garage_001172,3people-garage,001172,rgb,3people-garage_001172#3,731.130920,313.322479,867.263672,668.939941,3.500000,3.500000,3-6,lidar_wave2,garage,3people-garage,3people-garage_001172#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001188.png,3people-garage_001188,3people-garage,001188,rgb,3people-garage_001188#1,425.266876,365.156006,463.511566,481.741364,10.640625,10.640625,>6,lidar_wave2,garage,3people-garage,3people-garage_001188#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001188.png,3people-garage_001188,3people-garage,001188,rgb,3people-garage_001188#2,541.153564,218.234543,788.861755,719.501648,1.309570,1.309570,<3,lidar_wave2,garage,3people-garage,3people-garage_001188#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001188.png,3people-garage_001188,3people-garage,001188,rgb,3people-garage_001188#3,746.005737,331.543396,849.201965,601.639343,4.593750,4.593750,3-6,lidar_wave2,garage,3people-garage,3people-garage_001188#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001196.png,3people-garage_001196,3people-garage,001196,rgb,3people-garage_001196#1,381.899872,380.186340,431.280212,489.228790,10.523438,10.523438,>6,lidar_wave2,garage,3people-garage,3people-garage_001196#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001196.png,3people-garage_001196,3people-garage,001196,rgb,3people-garage_001196#2,723.253967,334.754211,803.415405,581.954285,4.808594,4.808594,3-6,lidar_wave2,garage,3people-garage,3people-garage_001196#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-garage_001196.png,3people-garage_001196,3people-garage,001196,rgb,3people-garage_001196#3,800.333313,239.259476,959.529602,718.391602,1.521484,1.521484,<3,lidar_wave2,garage,3people-garage,3people-garage_001196#3,workzone_wave2
